recipient_id,recipient_name,category,subcategory,restaurant_name,location,award_status,year,book_title,publisher,publication,show,company,project
51539,Scott Anderson,Restaurant & Chef,Best Chefs,Elements,"Princeton, New Jersey",Semifinalist,2017,,,,,,
51555,Ruthie Zahm,Restaurant & Chef,Best Chefs,Driftless CafÃ©,"Viroqua, Wisconsin",Semifinalist,2017,,,,,,
51684,Eric Skokan,Restaurant & Chef,Best Chefs,Black Cat,"Boulder, Colorado",Semifinalist,2017,,,,,,
51637,William A Briand,Restaurant & Chef,Best Chefs,Fisherâ€™s Upstairs at Orange Beach Marina,"Orange Beach, Alabama",Semifinalist,2017,,,,,,
51514,Jonathan Brooks,Restaurant & Chef,Best Chefs,Milktooth,"Indianapolis, Indiana",Semifinalist,2017,,,,,,
51691,Omar Flores,Restaurant & Chef,Best Chefs,Casa Rubia,"Dallas, Texas",Semifinalist,2017,,,,,,
51508,Andy Hollyday,Restaurant & Chef,Best Chefs,Selden Standard,"Detroit, Michigan",Semifinalist,2017,,,,,,
51550,Jim Christiansen,Restaurant & Chef,Best Chefs,Heyday,"Minneapolis, Minnesota",Semifinalist,2017,,,,,,
51552,Jonny Hunter,Restaurant & Chef,Best Chefs,Forequarter,"Madison, Wisconsin",Semifinalist,2017,,,,,,
51559,Patrick Ryan,Restaurant & Chef,Best Chefs,Port Fonda,"Kansas City, Missouri",Semifinalist,2017,,,,,,
51630,Sarah Pliner,Restaurant & Chef,Best Chefs,Aviary,"Portland, Oregon",Semifinalist,2017,,,,,,
51629,Ryan Roadhouse,Restaurant & Chef,Best Chefs,Nodoguro,"Portland, Oregon",Semifinalist,2017,,,,,,
51530,Dan Richer,Restaurant & Chef,Best Chefs,Razza Pizza Artigianale,"Jersey City, New Jersey",Semifinalist,2017,,,,,,
51556,Mike Brown,Restaurant & Chef,Best Chefs,Travail Kitchen & Amusements,"Robbinsdale, Minnesota",Semifinalist,2017,,,,,,
51583,Jimmy Lau,Restaurant & Chef,Best Chefs,Shuko,"New York, New York",Semifinalist,2017,,,,,,
51586,Nick Kim,Restaurant & Chef,Best Chefs,Shuko,"New York, New York",Semifinalist,2017,,,,,,
51624,Laura Cole,Restaurant & Chef,Best Chefs,229 Parks Restaurant & Tavern,"Denali National Park & Preserve, Alaska",Semifinalist,2017,,,,,,
51600,Marc Sheehan,Restaurant & Chef,Best Chefs,Loyal Nine,"Cambridge, Massachusetts",Semifinalist,2017,,,,,,
51670,Paul T. Verica,Restaurant & Chef,Best Chefs,Heritage Food and Drink,"Waxhaw, North Carolina",Semifinalist,2017,,,,,,
51500,Sean Richardson,Restaurant & Chef,Best Chefs,The Golden,"Ft. Wayne, Indiana",Semifinalist,2017,,,,,,
51510,Gene Kato,Restaurant & Chef,Best Chefs,Sumi Robata Bar,"Chicago, Illinois",Semifinalist,2017,,,,,,
51522,Brittanny Anderson,Restaurant & Chef,Best Chefs,Metzger Bar and Butchery,"Richmond, Virginia",Semifinalist,2017,,,,,,
51528,Cristina Martinez,Restaurant & Chef,Best Chefs,South Philly Barbacoa,"Philadelphia, Pennsylvania",Semifinalist,2017,,,,,,
51529,Benjamin Miller,Restaurant & Chef,Best Chefs,South Philly Barbacoa,"Philadelphia, Pennsylvania",Semifinalist,2017,,,,,,
51531,Dwain Kalup,Restaurant & Chef,Best Chefs,Domaine Hudson,"Wilmington, Delaware",Semifinalist,2017,,,,,,
51536,Mike Aaron Friedman,Restaurant & Chef,Best Chefs,All-Purpose Pizzeria,"Washington, District of Columbia",Semifinalist,2017,,,,,,
51538,Nobu Yamazaki,Restaurant & Chef,Best Chefs,Sushi Taro,"Washington, District of Columbia",Semifinalist,2017,,,,,,
51540,Seng Luangrath,Restaurant & Chef,Best Chefs,Thip Khao,"Washington, District of Columbia",Semifinalist,2017,,,,,,
51533,Wei Zhu,Restaurant & Chef,Best Chefs,Chengdu Gourmet,"Pittsburgh, Pennsylvania",Semifinalist,2017,,,,,,
51546,Ann Kim,Restaurant & Chef,Best Chefs,Young Joni,"Minneapolis, Minnesota",Semifinalist,2017,,,,,,
51548,Erick Harcey,Restaurant & Chef,Best Chefs,Upton 43,"Minneapolis, Minnesota",Semifinalist,2017,,,,,,
51549,Jesse Mendica,Restaurant & Chef,Best Chefs,Olive + Oak,"Webster Groves, Missouri",Semifinalist,2017,,,,,,
51553,Karen Bell,Restaurant & Chef,Best Chefs,Bavette La Boucherie,"Milwaukee, Wisconsin",Semifinalist,2017,,,,,,
51570,Ann Redding,Restaurant & Chef,Best Chefs,Uncle Boons,"New York, New York",Semifinalist,2017,,,,,,
51597,Jordan Ware,Restaurant & Chef,Best Chefs,Hen of the Wood,"Burlington, Vermont",Semifinalist,2017,,,,,,
51602,Mucuy Bolles,Restaurant & Chef,Best Chefs,Three Stones,"Brattleboro, Vermont",Semifinalist,2017,,,,,,
51603,Christian Makay,Restaurant & Chef,Best Chefs,Three Stones,"Brattleboro, Vermont",Semifinalist,2017,,,,,,
51607,Tony Messina,Restaurant & Chef,Best Chefs,Uni,"Boston, Massachusetts",Semifinalist,2017,,,,,,
51621,Joshua McFadden,Restaurant & Chef,Best Chefs,Ava Geneâ€™s,"Portland, Oregon",Semifinalist,2017,,,,,,
51622,Kotaro Kumita,Restaurant & Chef,Best Chefs,Wataru,"Seattle, Washington",Semifinalist,2017,,,,,,
51625,Laurent Zirotti,Restaurant & Chef,Best Chefs,Fleur de Sel,"Post Falls, Idaho",Semifinalist,2017,,,,,,
51631,Shaun McCrain,Restaurant & Chef,Best Chefs,Copine,Seattle,Semifinalist,2017,,,,,,
51661,CHEETIE KUMAR,Restaurant & Chef,Best Chefs,Garland,"Raleigh, North Carolina",Semifinalist,2017,,,,,,
51671,Rui Liu,Restaurant & Chef,Best Chefs,Masterpiece,"Duluth, Georgia",Semifinalist,2017,,,,,,
51685,Jeff Smedstad,Restaurant & Chef,Best Chefs,Elote Cafe,"Sedona, Arizona",Semifinalist,2017,,,,,,
51701,Anthony Mangieri,Restaurant & Chef,Best Chefs,Una Pizza Napoletana,"San Francisco, California",Semifinalist,2017,,,,,,
51702,Bryant Ng,Restaurant & Chef,Best Chefs,Cassia,"Santa Monica, California",Semifinalist,2017,,,,,,
51704,Christian Geideman,Restaurant & Chef,Best Chefs,Ippuku,"Berkeley, California",Semifinalist,2017,,,,,,
51708,Karen Taylor Waikiki,Restaurant & Chef,Best Chefs,El Molino Central,"Sonoma, California",Semifinalist,2017,,,,,,
51712,Preeti Mistry,Restaurant & Chef,Best Chefs,Juhu Beach Club,"Oakland, California",Semifinalist,2017,,,,,,
51713,Ravi Kapur,Restaurant & Chef,Best Chefs,Liholiho Yacht Club,"San Francisco, California",Semifinalist,2017,,,,,,
51714,Brittney Valles,Restaurant & Chef,Best Chefs,Guerrilla Tacos,"Los Angeles, California",Semifinalist,2017,,,,,,
51517,Noah Sandoval,Restaurant & Chef,Best Chefs,Oriole,"Chicago, Illinois",Semifinalist,2017,,,,,,
51650,Kristen Essig,Restaurant & Chef,Best Chefs,Coquette,"New Orleans, Louisiana",Semifinalist,2017,,,,,,
51687,Blake Spalding Ms.,Restaurant & Chef,Best Chefs,Hell's Backbone Grill,"Boulder, Utah",Semifinalist,2017,,,,,,
51618,Ha (Christina) Luu,Restaurant & Chef,Best Chefs,Ha VL,"Portland, Oregon",Semifinalist,2017,,,,,,
51648,Michael Gulotta,Restaurant & Chef,Best Chefs,MoPho,"New Orleans, Louisiana",Semifinalist,2017,,,,,,
51665,Erik D. Niel,Restaurant & Chef,Best Chefs,Easy Bistro,"Chattanooga, Tennessee",Semifinalist,2017,,,,,,
51672,Steven Devereaux Greene,Restaurant & Chef,Best Chefs,Herons in the Umstead Hotel,"Cary, North Carolina",Semifinalist,2017,,,,,,
51499,Aaron Butts,Restaurant & Chef,Best Chefs,The Golden,"Ft. Wayne, Indiana",Semifinalist,2017,,,,,,
51662,Colin A. Bedford,Restaurant & Chef,Best Chefs,The Fearrington House,"Pittsboro, North Carolina",Semifinalist,2017,,,,,,
51641,Clay Conley,Restaurant & Chef,Best Chefs,Buccan,"Palm Beach, Florida",Semifinalist,2017,,,,,,
51595,Derek Wagner,Restaurant & Chef,Best Chefs,Nickâ€™s on Broadway,"Providence, Rhode Island",Semifinalist,2017,,,,,,
51608,Tyler Anderson,Restaurant & Chef,Best Chefs,Millwrightâ€™s,"Simsbury, Connecticut",Semifinalist,2017,,,,,,
51598,Eric Warnstedt,Restaurant & Chef,Best Chefs,Hen of the Wood,"Burlington, Vermont",Semifinalist,2017,,,,,,
51569,Alex Stupak,Restaurant & Chef,Best Chefs,Empellon Cocina,"New York, New York",Semifinalist,2017,,,,,,
51667,Kevin Gillespie,Restaurant & Chef,Best Chefs,Gunshow,"Atlanta, Georgia",Semifinalist,2017,,,,,,
51651,Rob C McDaniel,Restaurant & Chef,Best Chefs,SpringHouse,"Alexander City, Alabama",Semifinalist,2017,,,,,,
51537,Nicholas Elmi,Restaurant & Chef,Best Chefs,Laurel,"Philadelphia, Pennsylvania",Semifinalist,2017,,,,,,
51582,Markus Glocker,Restaurant & Chef,Best Chefs,BÃ¢tard,"New York, New York",Semifinalist,2017,,,,,,
51547,Dan Fox,Restaurant & Chef,Best Chefs,Heritage Tavern,"Madison, Wisconsin",Semifinalist,2017,,,,,,
51680,Alex Seidel,Restaurant & Chef,Best Chefs,Mercantile,"Denver, Colorado",Semifinalist,2017,,,,,,
51601,Matthew Louis,Restaurant & Chef,Best Chefs,Moxy,"Portsmouth, New Hampshire",Semifinalist,2017,,,,,,
51532,Ian Boden,Restaurant & Chef,Best Chefs,The Shack,"Staunton, Virginia",Semifinalist,2017,,,,,,
51711,Niki Nakayama,Restaurant & Chef,Best Chefs,n/naka,"Los Angeles, California",Semifinalist,2017,,,,,,
51518,Paul Fehribach,Restaurant & Chef,Best Chefs,Big Jones,"Chicago, Illinois",Semifinalist,2017,,,,,,
51519,Phillip Foss,Restaurant & Chef,Best Chefs,EL Ideas,"Chicago, Illinois",Semifinalist,2017,,,,,,
51639,Christopher Ponte,Restaurant & Chef,Best Chefs,CafÃ© Ponte,"Clearwater, Florida",Semifinalist,2017,,,,,,
51659,Andy Little,Restaurant & Chef,Best Chefs,Josephine,"Nashville, Tennessee",Semifinalist,2017,,,,,,
51578,John Fraser,Restaurant & Chef,Best Chefs,Nix,"New York, New York",Semifinalist,2017,,,,,,
51577,Joe Ng,Restaurant & Chef,Best Chefs,RedFarm,"New York, New York",Semifinalist,2017,,,,,,
51611,Greg Denton,Restaurant & Chef,Best Chefs,Ox,"Portland, Oregon",Winner,2017,,,,,,
51612,Gabrielle Quiñónez Denton,Restaurant & Chef,Best Chefs,Ox,"Portland, Oregon",Winner,2017,,,,,,
51525,Gregory Vernick,Restaurant & Chef,Best Chefs,Vernick Food & Drink,"Philadelphia, Pennsylvania",Winner,2017,,,,,,
51565,Marco Canora,Restaurant & Chef,Best Chefs,Hearth,"New York, New York",Winner,2017,,,,,,
51544,Kevin Nashan,Restaurant & Chef,Best Chefs,Sidney Street Cafe,"St. Louis, Missouri",Winner,2017,,,,,,
51587,Andrew Taylor,Restaurant & Chef,Best Chefs,Eventide Oyster Co.,"Portland, Maine",Winner,2017,,,,,,
51588,Mike Wiley,Restaurant & Chef,Best Chefs,Eventide Oyster Co.,"Portland, Maine",Winner,2017,,,,,,
51507,Sarah Grueneberg,Restaurant & Chef,Best Chefs,Monteverde,"Chicago, Illinois",Winner,2017,,,,,,
51634,Rebecca Gianna Wilcomb,Restaurant & Chef,Best Chefs,Herbsaint,"New Orleans, Louisiana",Winner,2017,,,,,,
51658,Steven F. Satterfield,Restaurant & Chef,Best Chefs,Miller Union,"Atlanta, Georgia",Winner,2017,,,,,,
51675,Hugo Ortega,Restaurant & Chef,Best Chefs,Hugo's,"Houston, Texas",Winner,2017,,,,,,
51695,Corey Lee,Restaurant & Chef,Best Chefs,Benu,"San Francisco, California",Winner,2017,,,,,,
53871,Olmsted,Restaurant & Chef,Best New Restaurant,,"Brooklyn, New York",Nominee,2017,,,,,,
53866,In Situ,Restaurant & Chef,Best New Restaurant,,"San Francisco, California",Nominee,2017,,,,,,
53873,Pineapple and Pearls,Restaurant & Chef,Best New Restaurant,,"Washington, District of Columbia",Nominee,2017,,,,,,
53948,Tartine Manufactory,Restaurant & Chef,Best New Restaurant,,"San Francisco, California",Nominee,2017,,,,,,
53880,Smyth,Restaurant & Chef,Best New Restaurant,,"Chicago, Illinois",Semifinalist,2017,,,,,,
53867,Katoi,Restaurant & Chef,Best New Restaurant,,"Detroit, Michigan",Semifinalist,2017,,,,,,
53859,Bastion,Restaurant & Chef,Best New Restaurant,,"Nashville, Tennessee",Semifinalist,2017,,,,,,
53860,Drifters Wife,Restaurant & Chef,Best New Restaurant,,"Portland, Maine",Semifinalist,2017,,,,,,
53861,Esker Grove at the Walker Art Center,Restaurant & Chef,Best New Restaurant,,"Minneapolis, Minnesota",Semifinalist,2017,,,,,,
53862,The Federal,Restaurant & Chef,Best New Restaurant,,"Atlanta, Georgia",Semifinalist,2017,,,,,,
53863,Flora Street Cafe,Restaurant & Chef,Best New Restaurant,,"Dallas, Texas",Semifinalist,2017,,,,,,
53864,Gwen,Restaurant & Chef,Best New Restaurant,,"Los Angeles, California",Semifinalist,2017,,,,,,
53865,Han Oak,Restaurant & Chef,Best New Restaurant,,"Portland, Oregon",Semifinalist,2017,,,,,,
53868,KYU,Restaurant & Chef,Best New Restaurant,,"Miami, Florida",Semifinalist,2017,,,,,,
53870,No Anchor,Restaurant & Chef,Best New Restaurant,,"Seattle, Washington",Semifinalist,2017,,,,,,
53872,Oriole,Restaurant & Chef,Best New Restaurant,,"Chicago, Illinois",Semifinalist,2017,,,,,,
53881,SRV,Restaurant & Chef,Best New Restaurant,,"Boston, Massachusetts",Semifinalist,2017,,,,,,
53874,Roister,Restaurant & Chef,Best New Restaurant,,"Chicago, Illinois",Semifinalist,2017,,,,,,
53875,Saint Leo,Restaurant & Chef,Best New Restaurant,,"Oxford, Mississippi",Semifinalist,2017,,,,,,
53876,Saté Kampar,Restaurant & Chef,Best New Restaurant,,"Philadelphia, Pennsylvania",Semifinalist,2017,,,,,,
53877,Senia,Restaurant & Chef,Best New Restaurant,,"Honolulu, Hawaii",Semifinalist,2017,,,,,,
53878,Shibumi,Restaurant & Chef,Best New Restaurant,,"Los Angeles, California",Semifinalist,2017,,,,,,
53879,SingleThread,Restaurant & Chef,Best New Restaurant,,"Healdsburg, California",Semifinalist,2017,,,,,,
53882,Sweet Home CafÃ© at the National Museum of African American History and Culture,Restaurant & Chef,Best New Restaurant,,"Washington, District of Columbia",Semifinalist,2017,,,,,,
53949,Turkey and the Wolf,Restaurant & Chef,Best New Restaurant,,"New Orleans, Louisiana",Semifinalist,2017,,,,,,
53950,Upper Bar Ferdinand,Restaurant & Chef,Best New Restaurant,,"Seattle, Washington",Semifinalist,2017,,,,,,
53869,Le Coucou,Restaurant & Chef,Best New Restaurant,,"New York, New York",Winner,2017,,,,,,
53953,Grand Central Oyster Bar and Restaurant,Restaurant & Chef,Design Icon,,"New York, New York",Winner,2017,,,,,,
51426,Denise Cerreta,Restaurant & Chef,Humanitarian of the Year,,,Winner,2017,,,,,,
51427,Nora Pouillon,Restaurant & Chef,Lifetime Achievement,Restaurant Nora,"Washington, District of Columbia",Winner,2017,,,,,,
51146,Belinda Leong,Restaurant & Chef,Outstanding Baker,B. Patisserie,"San Francisco, California",Nominee,2017,,,,,,
51154,Ken Forkish,Restaurant & Chef,Outstanding Baker,Kenâ€™s Artisan Bakery,"Portland, Oregon",Nominee,2017,,,,,,
51153,Greg Wade,Restaurant & Chef,Outstanding Baker,Publican Quality Bread,"Chicago, Illinois",Nominee,2017,,,,,,
51147,Michel Suas,Restaurant & Chef,Outstanding Baker,B. Patisserie,"San Francisco, California",Nominee,2017,,,,,,
51163,Zachary Golper,Restaurant & Chef,Outstanding Baker,Bien Cuit,"Brooklyn, New York",Nominee,2017,,,,,,
51155,Lionel Vatinet,Restaurant & Chef,Outstanding Baker,La Farm Bakery,"Cary, North Carolina",Semifinalist,2017,,,,,,
51159,Phoebe Lawless,Restaurant & Chef,Outstanding Baker,Scratch,"Durham, North Carolina",Semifinalist,2017,,,,,,
51160,Sarah O'Brien,Restaurant & Chef,Outstanding Baker,Little Tart Bakeshop,"Atlanta, Georgia",Semifinalist,2017,,,,,,
51148,Carlyle Watt,Restaurant & Chef,Outstanding Baker,Fire Island Rustic Bakeshop,"Anchorage, Alaska",Semifinalist,2017,,,,,,
51149,Dianna Daoheung,Restaurant & Chef,Outstanding Baker,Black Seed Bagels,"New York, New York",Semifinalist,2017,,,,,,
51150,Elizabeth Degener,Restaurant & Chef,Outstanding Baker,Enfin Farms,"Cape May, New Jersey",Semifinalist,2017,,,,,,
51143,Alex Phaneuf,Restaurant & Chef,Outstanding Baker,Lodge Bread Company,"Los Angeles, California",Semifinalist,2017,,,,,,
51144,Or Amsalam,Restaurant & Chef,Outstanding Baker,Lodge Bread Company,"Los Angeles, California",Semifinalist,2017,,,,,,
51156,Lisa Ludwinski,Restaurant & Chef,Outstanding Baker,Sister Pie,"Detroit, Michigan",Semifinalist,2017,,,,,,
51161,Taylor Petrehn,Restaurant & Chef,Outstanding Baker,1900 Barker,"Lawrence, Kansas",Semifinalist,2017,,,,,,
51162,Tova du Plessis,Restaurant & Chef,Outstanding Baker,Essen Bakery,"Philadelphia, Pennsylvania",Semifinalist,2017,,,,,,
51164,Zak Stern,Restaurant & Chef,Outstanding Baker,Zak the Baker,"Miami, Florida",Semifinalist,2017,,,,,,
51151,Evan Andres,Restaurant & Chef,Outstanding Baker,Columbia City Bakery,"Seattle, Washington",Semifinalist,2017,,,,,,
51145,Alison Pray,Restaurant & Chef,Outstanding Baker,Standard Baking Co.,"Portland, Maine",Semifinalist,2017,,,,,,
51152,Evin Dogu,Restaurant & Chef,Outstanding Baker,Sub Rosa Bakery,"Richmond, Virginia",Semifinalist,2017,,,,,,
51158,Michelle Gayer,Restaurant & Chef,Outstanding Baker,Salty Tart,"Minneapolis, Minnesota",Semifinalist,2017,,,,,,
51157,Mark H Furstenberg,Restaurant & Chef,Outstanding Baker,Bread Furst,"Washington, District of Columbia",Winner,2017,,,,,,
53890,The Dead Rabbit,Restaurant & Chef,Outstanding Bar Program,,"New York, New York",Nominee,2017,,,,,,
53888,Clyde Common,Restaurant & Chef,Outstanding Bar Program,,"Portland, Oregon",Nominee,2017,,,,,,
53889,Cure,Restaurant & Chef,Outstanding Bar Program,,"New Orleans, Louisiana",Nominee,2017,,,,,,
53886,Bar Agricole,Restaurant & Chef,Outstanding Bar Program,,"San Francisco, California",Nominee,2017,,,,,,
53891,Canon,Restaurant & Chef,Outstanding Bar Program,,"Seattle, Washington",Semifinalist,2017,,,,,,
53898,Marvel Bar,Restaurant & Chef,Outstanding Bar Program,,"Minneapolis, Minnesota",Semifinalist,2017,,,,,,
53904,The Varnish,Restaurant & Chef,Outstanding Bar Program,,"Los Angeles, California",Semifinalist,2017,,,,,,
53894,Kimball House,Restaurant & Chef,Outstanding Bar Program,,"Decatur, Georgia",Semifinalist,2017,,,,,,
53899,Anvil Bar & Refuge,Restaurant & Chef,Outstanding Bar Program,,"Houston, Texas",Semifinalist,2017,,,,,,
53893,Columbia Room,Restaurant & Chef,Outstanding Bar Program,,"Washington, District of Columbia",Semifinalist,2017,,,,,,
53902,The Esquire Tavern,Restaurant & Chef,Outstanding Bar Program,,"San Antonio, Texas",Semifinalist,2017,,,,,,
53895,Lost Lake,Restaurant & Chef,Outstanding Bar Program,,"Chicago, Illinois",Semifinalist,2017,,,,,,
53903,The Portland Hunt + Alpine Club,Restaurant & Chef,Outstanding Bar Program,,"Portland, Maine",Semifinalist,2017,,,,,,
53887,Bar Goto,Restaurant & Chef,Outstanding Bar Program,,"New York, New York",Semifinalist,2017,,,,,,
53892,Chesapeake & Maine,Restaurant & Chef,Outstanding Bar Program,,"Rehoboth Beach, Delaware",Semifinalist,2017,,,,,,
53896,Manifesto,Restaurant & Chef,Outstanding Bar Program,,"Kansas City, Missouri",Semifinalist,2017,,,,,,
53897,Martha,Restaurant & Chef,Outstanding Bar Program,,"Philadelphia, Pennsylvania",Semifinalist,2017,,,,,,
53900,Standby,Restaurant & Chef,Outstanding Bar Program,,"Detroit, Michigan",Semifinalist,2017,,,,,,
53901,The Baldwin Bar,Restaurant & Chef,Outstanding Bar Program,,"Woburn, Massachusetts",Semifinalist,2017,,,,,,
53885,Arnaud's French 75 Bar,Restaurant & Chef,Outstanding Bar Program,,"New Orleans, Louisiana",Winner,2017,,,,,,
51172,Christopher Kostow,Restaurant & Chef,Outstanding Chef,The Restaurant at Meadowood,"St. Helena, California",Nominee,2017,,,,,,
51175,Donald Link,Restaurant & Chef,Outstanding Chef,Herbsaint,"New Orleans, Louisiana",Nominee,2017,,,,,,
51174,David Kinch,Restaurant & Chef,Outstanding Chef,Manresa,"Los Gatos, California",Nominee,2017,,,,,,
51179,Gabrielle Hamilton,Restaurant & Chef,Outstanding Chef,Prune,"New York, New York",Nominee,2017,,,,,,
51168,Andrew Carmellini,Restaurant & Chef,Outstanding Chef,Locanda Verde,"New York, New York",Semifinalist,2017,,,,,,
51173,Daniel Patterson,Restaurant & Chef,Outstanding Chef,LocoL,"Los Angeles, California",Semifinalist,2017,,,,,,
51181,Matt Dillon,Restaurant & Chef,Outstanding Chef,Sitka & Spruce,"Seattle, Washington",Semifinalist,2017,,,,,,
51167,Andrea Reusing,Restaurant & Chef,Outstanding Chef,Lantern,"Chapel Hill, North Carolina",Semifinalist,2017,,,,,,
51176,Eric Ziebold,Restaurant & Chef,Outstanding Chef,Kinship,"Washington, District of Columbia",Semifinalist,2017,,,,,,
51170,Blaine Wetzel,Restaurant & Chef,Outstanding Chef,Willows Inn on Lummi Island,"Lummi Island, Washington",Semifinalist,2017,,,,,,
51169,Ashley Christensen,Restaurant & Chef,Outstanding Chef,Pooleâ€™s Diner,"Raleigh, North Carolina",Semifinalist,2017,,,,,,
51178,Gabriel Rucker,Restaurant & Chef,Outstanding Chef,Le Pigeon,"Portland, Oregon",Semifinalist,2017,,,,,,
51171,Carrie Nahabedian,Restaurant & Chef,Outstanding Chef,Naha,"Chicago, Illinois",Semifinalist,2017,,,,,,
51183,Michael A Lata,Restaurant & Chef,Outstanding Chef,FIG,"Charleston, South Carolina",Semifinalist,2017,,,,,,
51165,Alexander Roberts,Restaurant & Chef,Outstanding Chef,Restaurant Alma,"Minneapolis, Minnesota",Semifinalist,2017,,,,,,
51177,Fabio Trabocchi,Restaurant & Chef,Outstanding Chef,Fiola,"Washington, District of Columbia",Semifinalist,2017,,,,,,
51184,Tony Mantuano,Restaurant & Chef,Outstanding Chef,Spiaggia,"Chicago, Illinois",Semifinalist,2017,,,,,,
51166,Ana K Sortun,Restaurant & Chef,Outstanding Chef,Oleana,"Cambridge, Massachusetts",Semifinalist,2017,,,,,,
51180,Mark Ladner,Restaurant & Chef,Outstanding Chef,Del Posto,"New York, New York",Semifinalist,2017,,,,,,
51182,Michael Solomonov,Restaurant & Chef,Outstanding Chef,Zahav,"Philadelphia, Pennsylvania",Winner,2017,,,,,,
51405,Kelly Fields,Restaurant & Chef,Outstanding Pastry Chef,Willa Jean,"New Orleans, Louisiana",Nominee,2017,,,,,,
